query,context,label
진경제의 효능은?,"진경제는 위장관, 비뇨기계 등의 평활근 수축을 억제하여 복통, 위경련, 과민성 대장증후군 등으로 인한 경련성 통증을 완화하는 약물입니다. 하이오시아민, 부틸스코폴라민 등이 포함됩니다.",1.0
진해거담제,"진해거담제는 기침을 억제하거나 가래의 배출을 용이하게 하여 호흡기 증상을 완화하는 데 사용되는 약물입니다. 진해제는 중추 또는 말초의 기침 반사를 억제하여 기침을 줄이고, 거담제는 기관지 분비물의 점도를 낮추거나 양을 증가시켜 가래가 쉽게 배출되도록 도와줍니다. 이 두 계열은 감기, 급성 기관지염, 만성 호흡기 질환(COPD, 천식 등)에서 단독 또는 병용으로 사용되며, 대표 성분으로는 진해제는 덱스트로메토르판, 코데인 등이, 거담제는 구아이페네신, 브롬헥신, 엘카르보스테인 등이 있습니다.",1.0
비루스에 작용하는 것,"치질용제는 항문 주위 정맥의 염증이나 출혈, 통증을 완화하고 조직 회복을 촉진하기 위한 약물입니다. 좌약, 연고, 크림 형태로 사용되며, 국소 마취제, 혈관수축제, 소염제 등이 포함됩니다.",0.0
건위소화제의 효능은?,"건위소화제는 소화 기능을 개선하고 위장 불편 증상을 완화하기 위한 약물로, 위산 분비 조절, 위장 운동 촉진, 소화효소 보충 등의 작용을 합니다. 일반적으로 위장 장애나 소화불량에 처방됩니다.",1.0
피임제은 언제 써?,"피임제는 배란 억제, 자궁내막 변화, 정자 이동 억제 등을 통해 임신을 예방하는 약물로, 경구 복합호르몬제(에스트로겐 + 프로게스틴) 또는 단일 호르몬 제제로 구성됩니다.",1.0
항전간제,"세포나 조직을 대상으로 한 치료 또는 진단을 목적으로 사용되는 의약품으로, 세포치료제, 조직유래 제제 등이 포함됩니다.",0.0
혈관수축제은 언제 써?,"혈관수축제는 혈관을 수축시켜 혈압을 상승시키거나 국소 혈류를 감소시키는 약물로, 저혈압 치료, 국소 마취 보조 등에 사용됩니다. 대표적으로 에페드린, 페닐에프린이 있습니다.",1.0
원충에 작용하는 것이란?,"원충에 작용하는 약물은 말라리아, 아메바증, 트리코모나스증 등 원충 감염 질환을 치료하며, 클로로퀸, 메트로니다졸, 아티바퀴논 등이 이에 해당합니다.",1.0
주로 악성종양에 작용하는 것이란?,"‘주로 악성종양에 작용하는 것’에 해당하는 의약품은 암세포의 성장, 분열, 복제를 억제하거나 파괴하여 악성종양(암)을 치료하는 데 사용되는 항암제를 포함합니다. 이 분류는 항대사제, 알킬화제, 세포독성 항생제, 미세소관 억제제, 표적항암제 등 다양한 기전의 항암제를 포괄하며, 일반적으로 세포 주기에 영향을 주어 빠르게 분열하는 암세포를 선택적으로 공격합니다. 대표적인 약물로는 시스플라틴, 독소루비신, 파클리탁셀, 젬시타빈 등이 있으며, 고형암 및 혈액암(백혈병, 림프종 등)의 치료에 사용됩니다.",1.0
단백아미노산제제은 어떤 약이야?,"단백아미노산제제는 체내 단백질 합성에 필요한 필수 아미노산 및 비필수 아미노산을 포함한 제제로, 주로 정맥영양(IVN)이나 경장영양(EN)의 형태로 사용됩니다. 수술 후 회복기, 심한 외상, 화상, 영양결핍, 간·신장질환 등으로 인해 경구 섭취가 불가능하거나 부족한 환자에게 공급되어 단백 동화 작용을 촉진하고 질소 균형을 유지하며, 조직 회복을 돕습니다. 글루타민, 아르기닌, 류신 등 특정 아미노산의 농도가 조절된 특수 목적의 제형도 있으며, 단독 투여보다는 포도당, 전해질, 지질 제제와 병행 투여되는 경우가 많습니다.",1.0
면역혈청학적 검사용 시약 관련 약 알려줘,"면역혈청학적 검사용 시약은 항원-항체 반응을 이용하여 감염병, 자가면역질환, 호르몬 이상 등을 진단하기 위한 체외검사용 시약으로, 효소면역측정법(ELISA), 면역크로마토그래피 등이 포함됩니다.",1.0
소화기관용약은 어떤 약이야?,"소화기관용약은 위장관의 기능을 조절하거나 소화 작용을 촉진하여 소화불량, 위염, 궤양, 장운동 장애, 복부 팽만감 등의 위장관 관련 증상을 완화하거나 치료하기 위한 약물입니다. 이 범주에는 제산제, 위산분비억제제(PPI, H2 수용체 길항제), 소화효소제, 위장관 운동조절제(위장관 촉진제, 진경제 등), 장내 가스 제거제 등이 포함되며, 위염, 소화성 궤양, 기능성 소화불량, 과민성 대장 증후군 등의 치료에 사용됩니다. 각 약물은 작용 기전에 따라 위산 중화, 위장관 평활근 이완 또는 촉진, 효소 보충 등을 통해 증상을 개선하며, 환자의 상태와 병인에 따라 병용 요법이 사용되기도 합니다.",1.0
비뇨생식기관 및 항문용약은 어떤 약이야?,"비뇨기계와 생식기, 항문 부위의 질환을 치료하거나 예방하는 데 사용되는 약물로, 감염, 염증, 기능 이상 개선에 사용됩니다.",1.0
기타의 순환계용약의 효능은?,"기타의 순환계용약은 혈압 강하제, 이뇨제, 강심제, 혈관확장제 등 주요 순환계 약물군에 속하지 않지만, 심혈관계 기능 개선이나 혈류 순환 보조를 위해 사용되는 의약품을 포함하는 분류입니다. 일반적으로 말초혈액순환 개선제, 정맥기능 개선제, 미세혈관 순환 보조제 등이 포함되며, 당뇨병성 말초신경병증이나 하지정맥류와 같은 순환장애에 사용됩니다. 대표 성분으로는 실로스타졸, 트렌탈(펜톡시필린), 디오스민 등이 있습니다.",1.0
소화기관용약은 언제 써?,"소화기관용약은 위장관의 기능을 조절하거나 소화 작용을 촉진하여 소화불량, 위염, 궤양, 장운동 장애, 복부 팽만감 등의 위장관 관련 증상을 완화하거나 치료하기 위한 약물입니다. 이 범주에는 제산제, 위산분비억제제(PPI, H2 수용체 길항제), 소화효소제, 위장관 운동조절제(위장관 촉진제, 진경제 등), 장내 가스 제거제 등이 포함되며, 위염, 소화성 궤양, 기능성 소화불량, 과민성 대장 증후군 등의 치료에 사용됩니다. 각 약물은 작용 기전에 따라 위산 중화, 위장관 평활근 이완 또는 촉진, 효소 보충 등을 통해 증상을 개선하며, 환자의 상태와 병인에 따라 병용 요법이 사용되기도 합니다.",1.0
리케치아,"심장의 전기 신호 이상으로 인한 불규칙한 박동(부정맥)을 정상화하기 위해 사용되는 약물로, 나트륨, 칼륨, 칼슘 채널 차단제 등이 포함됩니다.",0.0
설화제 관련 약 알려줘,"설화제는 주로 피부의 병변 부위에 화학적으로 작용하여 조직의 괴사 또는 탈락(설화, cauterization)을 유도함으로써 병변의 제거 또는 치료를 목적으로 사용하는 약물입니다. 사마귀, 티눈, 굳은살, 각질과다증, 피부양성종양 등의 국소 병변에 적용되며, 살리실산, 젖산, 질산은, 트리클로로아세트산(TCA) 등의 물질이 주로 사용됩니다. 이들 약물은 주로 병변 조직을 연화·탈락시키거나 단백질을 변성시켜 병변 제거를 유도합니다. 제형은 액제, 겔, 크림, 패치 형태로 제공되며, 환부 외의 부위에는 적용을 피해야 하며 사용 시 주의가 필요합니다.",1.0
기능 검사용 시약,"기타의 화학요법제는 항생제, 항바이러스제, 항결핵제, 항진균제 등 주요 항감염 약물군 외에, 특정 감염성 질환 또는 원충, 기생충 등에 작용하는 약물로서 기존 분류에 포함되지 않는 다양한 치료제를 포함하는 범주입니다. 일반적으로 트리코모나스증, 아메바증, 톡소플라스마증, 편모충 감염 등의 치료에 사용되는 항원충제 및 기생충약, 특수 항생제 등이 포함되며, 대개 좁은 항균 스펙트럼을 가지거나 특수 감염병에 사용됩니다. 예시로는 메트로니다졸, 니타족사니드, 프라지콴텔 등이 있습니다.",0.0
면역혈청학적 검사용 시약,"면역혈청학적 검사용 시약은 항원-항체 반응을 이용하여 감염병, 자가면역질환, 호르몬 이상 등을 진단하기 위한 체외검사용 시약으로, 효소면역측정법(ELISA), 면역크로마토그래피 등이 포함됩니다.",1.0
난포호르몬제 및 황체호르몬제이란?,"여성의 생식 주기 및 호르몬 균형을 조절하는 에스트로겐(난포호르몬)과 프로게스틴(황체호르몬)을 포함한 제제로, 갱년기 증상 치료, 피임, 월경 이상 조절, 호르몬 대체 요법 등에 사용됩니다.",1.0
모발용제(발모)이란?,"모발용제(발모)는 탈모 치료 또는 발모 촉진을 위해 사용되는 외용 또는 경구 제제로, 모낭의 성장 주기를 자극하거나 혈류 개선, 호르몬 조절 등을 통해 모발의 생장을 유도합니다. 대표적으로 미녹시딜, 피나스테리드 등의 성분이 포함됩니다.",1.0
주로 그람양성균은 언제 써?,"그람양성균에 작용하는 항생제는 포도상구균, 연쇄상구균 등 그람양성 세균을 억제하거나 사멸시키는 데 사용되며, 페니실린계, 세팔로스포린계 항생제가 대표적입니다.",1.0
따로 분류되지 않는 대사성 의약품이란?,"따로 분류되지 않는 대사성 의약품은 에너지 생성, 영양소 대사, 세포 기능 유지 등 인체의 기초 대사에 관여하는 물질을 보충하거나 조절하는 데 사용되는 의약품 중, 기존 대사성 약물 분류 체계에 속하지 않는 약물들을 포함합니다. 이 범주는 다양한 대사 질환, 피로 회복, 노화 방지, 면역 조절, 간 기능 개선 등에 사용되며, 아데노신, 시티딘, 우르소데옥시콜산, 글루타티온, L-카르니틴 등의 약물이 여기에 포함될 수 있습니다. 일반적으로 보조 치료제로 활용되며, 병의 근본적인 원인보다는 대사 기능의 개선과 전반적인 생리적 밸런스 회복을 목표로 합니다.",1.0
순환계용약은 언제 써?,"순환계용약은 심장, 혈관, 혈압 조절 등 순환기계의 기능을 개선하거나 질환을 치료하는 약물로, 항고혈압제, 강심제, 항부정맥제, 혈관확장제 등이 포함됩니다.",1.0
비타민제,"체내 대사와 생리 기능에 필수적인 비타민을 보충하는 약물로, 결핍 예방과 치료에 사용됩니다.",1.0
주로 악성종양에 작용하는 것의 정의가 뭐야?,"‘주로 악성종양에 작용하는 것’에 해당하는 의약품은 암세포의 성장, 분열, 복제를 억제하거나 파괴하여 악성종양(암)을 치료하는 데 사용되는 항암제를 포함합니다. 이 분류는 항대사제, 알킬화제, 세포독성 항생제, 미세소관 억제제, 표적항암제 등 다양한 기전의 항암제를 포괄하며, 일반적으로 세포 주기에 영향을 주어 빠르게 분열하는 암세포를 선택적으로 공격합니다. 대표적인 약물로는 시스플라틴, 독소루비신, 파클리탁셀, 젬시타빈 등이 있으며, 고형암 및 혈액암(백혈병, 림프종 등)의 치료에 사용됩니다.",1.0
구충제의 정의가 뭐야?,"구충제는 장내 또는 체내 기생하는 회충, 요충, 촌충 등의 기생충을 제거하거나 사멸시키는 약물입니다. 작용 방식은 기생충의 신경계를 마비시키거나 대사 과정을 억제하여 체외로 배출하게 합니다.",1.0
순환계용약,"조직이나 세포의 기능 유지 또는 개선을 위한 의약품으로, 신진대사 조절, 조직 재생, 세포 활성화 등의 목적에 사용되며 특정한 치료 목적이 아닌 기능적 보조 용도로 사용됩니다.",0.0
최토제,"최토제는 중추 또는 말초 작용을 통해 구토 반사를 유도하는 약물로, 주로 독물 섭취 후 응급 처치로 사용됩니다. 현재는 그 사용이 제한적이며, 의료인의 판단 하에 엄격히 사용됩니다.",1.0
부갑상선호르몬제의 정의가 뭐야?,"부갑상선호르몬제는 부갑상선에서 분비되는 파라토르몬(Parathyroid Hormone, PTH) 또는 그 유사체를 포함하거나 이를 조절하여 혈중 칼슘과 인의 농도 균형을 유지하기 위해 사용되는 의약품입니다. 주요 용도는 만성 부갑상선기능저하증의 치료, 골다공증 치료(특히 폐경 후 여성 또는 고위험 환자 대상)입니다. 대표 약물로는 테리파라타이드(재조합 인간 PTH 1-34), 아발로파라타이드 등이 있으며, 뼈 형성 촉진 작용을 통해 골밀도를 개선합니다. 일반적으로 피하주사 형태로 투여됩니다.",1.0
